payment_id,order_id,payment_date,payment_method,amount
678,150156,2023-09-13,Card,2174.01
679,133996,2023-05-13,Wallet,657.55
680,133703,2021-07-09,Card,2720.53
681,140018,2024-01-04,Card,884.45
682,125732,2021-07-24,Card,494.8
683,111988,2021-06-19,Card,207.2
684,153734,2022-12-19,NetBanking,2618.08
685,143020,2022-09-28,NetBanking,1041.61
686,198983,2022-06-18,NetBanking,2946.07
687,110527,2022-07-01,Card,924.25
688,106550,2021-02-12,Card,443.24
689,103953,2021-07-06,Card,314.3
690,190727,2024-01-30,Card,2700.56
691,154563,2022-01-18,Card,1140.73
692,118595,2023-03-21,UPI,1099.77
693,193329,2021-11-26,Card,186.51
694,153421,2021-08-22,NetBanking,2874.84
695,183664,2022-03-03,Wallet,2703.9
696,183585,2024-01-21,Card,534.1
697,145841,2024-01-18,Cash,932.95
698,160239,2022-04-06,Card,246.2
699,180931,2021-06-29,Cash,1014.1
700,124791,2021-06-04,Wallet,986.7
701,181285,2023-11-03,NetBanking,2796.02
702,117504,2023-09-19,Wallet,2618.12
703,184025,2022-02-15,Card,1732.21
704,134394,2023-09-01,UPI,1746.86
705,174758,2021-12-29,UPI,2558.31
706,168877,2021-06-10,NetBanking,449.03
707,131250,2022-05-27,NetBanking,1228.14
708,159490,2021-09-01,Card,466.77
709,126608,2023-10-26,Wallet,2775.63
710,113625,2022-03-14,Wallet,2580.48
711,186731,2024-01-23,Card,1933.48
712,193629,2021-12-22,NetBanking,961.94
713,197347,2021-10-29,Card,2813.04
714,151299,2021-01-25,UPI,2709.64
715,115218,2021-02-27,Card,225.49
716,145840,2023-01-23,UPI,1115.76
717,165171,2023-05-18,Card,461.42
718,122943,2022-06-26,Card,2672.56
719,100678,2021-10-25,UPI,722.25
720,161397,2022-12-02,UPI,2950.68
721,150927,2022-08-30,NetBanking,2908.39
722,104092,2023-01-13,UPI,2981.72
723,137248,2023-07-17,Card,891.55
724,178126,2022-06-06,Card,2870.7
725,129070,2022-12-04,UPI,518.06
726,118806,2023-03-15,Card,1825.19
727,124048,2021-12-11,NetBanking,2578.01
728,184853,2021-03-31,Card,2670.39
729,169593,2022-09-13,NetBanking,2220.19
730,176966,2023-11-27,UPI,2100.83
731,101187,2021-10-25,NetBanking,1916.09
732,173807,2023-04-14,UPI,1152.77
733,195204,2022-10-18,Wallet,1802.69
734,134758,2022-05-26,NetBanking,1110.71
735,153613,2022-02-16,Card,1275.66
736,114590,2021-04-04,NetBanking,2072.86
737,111378,2023-08-23,Card,2407.54
738,198840,2021-08-08,Card,1262.91
739,135838,2022-11-08,Card,1151.66
740,142155,2023-06-10,Card,82.69
741,183088,2022-04-21,Card,2724.7
742,170358,2021-05-10,UPI,2682.98
743,177085,2023-08-14,UPI,1388.45
744,161199,2022-11-07,Card,1115.31
745,184502,2023-10-10,UPI,1408.42
746,146121,2023-10-02,Card,467.69
747,167648,2021-02-19,Cash,1513.17
748,104601,2023-03-25,Card,2976.18
749,129490,2022-11-06,Card,2242.46
750,138687,2021-01-06,Card,56.86
751,190714,2022-09-01,Card,678.77
752,103371,2023-08-04,Card,258.56
753,105934,2022-11-08,NetBanking,2069.35
754,176119,2021-02-02,NetBanking,1994.97
755,198499,2021-11-05,UPI,785.61
756,181866,2022-03-20,UPI,180.54
757,105172,2022-09-22,NetBanking,1316.35
758,174960,2021-09-01,Wallet,2089.25
759,110479,2023-09-26,Card,1373.54
760,144600,2021-07-14,Card,980.61
761,153145,2022-08-08,NetBanking,1091.54
762,174181,2023-10-31,Card,2091.57
763,196590,2022-10-12,Card,2486.54
764,176976,2022-08-21,Wallet,1138.74
765,191723,2023-02-26,Card,2700.59
766,120195,2023-05-06,Wallet,2310.4
767,189727,2023-11-13,UPI,1377.08
768,106825,2023-06-22,Card,318.91
769,112013,2023-08-25,UPI,2003.6
770,129659,2023-01-10,Wallet,495.88
771,121171,2021-02-24,Card,2436.78
772,156055,2023-01-14,Wallet,693.43
773,147098,2021-01-26,Wallet,843.24
774,127412,2023-08-09,Card,1687.96
775,152975,2022-08-01,UPI,2459.53
776,166519,2023-07-09,Card,2703.38
777,191460,2023-07-29,Card,2234.92
778,100374,2021-07-28,Wallet,2699.77
779,133382,2022-08-21,Card,2240.15
780,197487,2022-11-29,NetBanking,2278.19
781,136019,2021-10-02,Cash,1193.32
782,129003,2022-10-16,Card,358.81
783,149278,2022-11-16,NetBanking,364.62
784,117264,2022-12-23,Card,1249.88
785,164100,2023-02-14,Wallet,837.6
786,109501,2022-07-14,Card,1557.23
787,195939,2022-02-02,UPI,634.99
788,163020,2023-06-11,UPI,1651.77
789,150299,2023-01-31,UPI,1364.39
790,116562,2023-01-23,Card,1441.79
791,154117,2023-07-24,UPI,618.8
792,160178,2023-07-02,Cash,1372.36
793,163038,2021-05-22,Wallet,129.24
794,121893,2023-01-29,UPI,2339.83
795,187879,2022-01-17,NetBanking,438.6
796,119782,2022-06-13,Card,1809.21
797,198487,2022-11-14,Card,1942.14
798,171889,2023-05-28,Card,1155.28
799,166685,2023-03-12,Wallet,955.45
800,134044,2022-02-07,Card,1964.24
801,133706,2023-12-31,Card,835.78
802,174235,2023-08-23,Card,816.37
803,145959,2022-02-28,Cash,1434.35
804,147083,2023-02-10,UPI,2762.89
805,143502,2023-04-26,NetBanking,1817.94
806,111800,2022-04-23,NetBanking,119.37
807,117367,2022-05-21,Card,2956.28
808,126357,2022-07-16,Card,2336.42
809,109337,2023-03-16,NetBanking,2151.84
810,109691,2023-04-30,Card,716.95
811,180773,2023-03-16,Card,512.3
812,176600,2021-10-08,UPI,1105.99
813,134964,2022-09-26,UPI,814.14
814,183258,2023-12-23,Card,737.0
815,160226,2021-05-01,Card,590.07
816,151517,2021-09-23,Card,660.01
817,134486,2023-03-23,UPI,2369.13
818,114116,2023-11-08,UPI,2365.7
819,162382,2021-01-25,UPI,352.86
820,162143,2022-12-12,Card,2441.95
821,156551,2023-07-04,Card,328.23
822,151767,2023-07-31,Card,1429.66
823,112419,2021-12-31,Card,2497.57
824,127973,2022-03-13,NetBanking,1353.69
825,117407,2023-10-14,NetBanking,1325.73
826,191667,2022-11-22,UPI,1803.21
827,190314,2023-12-17,Wallet,1911.0
828,105228,2021-11-08,NetBanking,2520.57
829,136347,2023-10-28,Card,2903.97
830,122013,2021-07-26,Card,568.88
831,150096,2023-03-28,Card,311.32
832,174964,2022-01-16,UPI,1798.53
833,175449,2021-06-03,Card,2097.88
834,145014,2021-09-05,Card,2780.12
835,109139,2021-03-27,Wallet,2424.03
836,143731,2023-07-04,Card,751.22
837,125981,2023-03-08,Card,2110.84
838,162290,2023-10-05,NetBanking,1734.84
839,114879,2021-12-18,NetBanking,459.02
840,163986,2022-12-18,UPI,2331.9
841,156681,2022-08-22,UPI,744.35
842,141048,2022-05-10,Wallet,1997.16
843,134541,2021-11-07,Wallet,1931.73
844,100283,2022-03-08,Card,194.91
845,136980,2023-07-10,Card,1346.05
846,183359,2022-04-09,Card,2830.43
847,125869,2023-08-07,Card,1559.55
848,145486,2023-09-01,NetBanking,2730.34
849,114848,2022-07-18,Card,2200.79
850,139763,2023-06-24,Card,756.53
851,158173,2023-01-23,Card,1632.03
852,168786,2022-04-19,Card,1468.39
853,175242,2023-05-03,UPI,663.08
854,141659,2022-01-18,Card,2668.81
855,196730,2022-03-30,UPI,33.27
856,113460,2021-08-08,UPI,531.58
857,123366,2021-01-19,Card,234.73
858,186899,2023-07-26,NetBanking,1284.1
859,168618,2022-12-05,Card,1928.29
860,141707,2022-11-30,NetBanking,630.81
861,160268,2021-03-27,UPI,969.92
862,149633,2021-10-06,UPI,1077.36
863,152051,2021-12-04,Card,132.35
864,187132,2021-09-01,Card,2554.28
865,198486,2021-05-01,UPI,1135.6
866,128503,2021-12-23,Card,2302.1
867,180380,2021-05-25,Card,952.44
868,133373,2021-07-02,Wallet,2131.62
869,174594,2023-09-03,Cash,2193.99
870,117446,2021-02-12,Card,767.01
871,103152,2022-01-19,Wallet,2140.78
872,115019,2023-07-14,NetBanking,2735.05
873,107224,2023-12-18,NetBanking,33.6
874,165812,2022-04-28,Card,1145.74
875,144767,2022-11-25,Card,2488.18
876,187619,2021-09-27,UPI,2760.2
877,196673,2021-05-30,NetBanking,1205.3
878,122041,2023-06-19,UPI,2572.19
879,176859,2023-12-23,NetBanking,2497.74
880,154543,2023-12-12,Wallet,1636.14
881,127541,2021-08-17,Card,1080.67
882,124553,2021-10-30,UPI,2140.48
883,131492,2023-12-13,UPI,142.17
884,168305,2022-03-15,NetBanking,2628.77
885,102549,2021-06-18,NetBanking,2111.77
886,168925,2023-12-16,Card,1549.21
887,138602,2021-10-06,NetBanking,2602.88
888,125190,2022-02-10,Card,30.22
889,158176,2021-05-13,Card,1596.8
890,142301,2023-07-24,UPI,137.69
891,172259,2021-11-07,UPI,2804.31
892,195148,2023-03-10,Card,11.09
893,181753,2023-09-21,Card,1626.1
894,189411,2021-12-28,Card,554.95
895,132300,2021-12-08,Card,858.8
896,172444,2021-11-13,UPI,1249.28
897,172557,2022-04-24,UPI,577.35
898,111377,2021-06-19,Card,2108.4
899,141498,2022-11-22,Card,2436.81
900,177668,2023-11-20,Card,685.77
901,173860,2023-09-05,Card,527.65
902,153024,2022-11-20,Card,282.62
903,176122,2022-11-03,Wallet,88.25
904,197480,2023-05-13,Card,2669.89
905,169100,2021-01-30,Cash,2348.05
906,161713,2022-10-07,UPI,1802.93
907,109737,2023-05-12,Card,198.61
908,143313,2022-11-05,Card,1320.79
909,190776,2021-09-22,NetBanking,2700.18
910,189162,2022-06-04,Wallet,1834.91
911,196988,2023-05-15,NetBanking,812.79
912,181184,2022-08-14,Wallet,2408.09
913,119785,2023-09-28,NetBanking,2747.36
914,156447,2022-11-24,Card,1740.01
915,110833,2023-07-07,NetBanking,2599.81
916,163709,2023-11-24,Card,667.9
917,176568,2022-08-22,Card,68.57
918,129399,2023-06-10,Card,1370.36
919,136030,2021-09-19,UPI,1750.32
920,166605,2022-11-30,Cash,2278.62
921,143228,2022-09-21,Card,739.76
922,170880,2021-05-12,Card,1778.81
923,169260,2021-05-08,Wallet,2419.59
924,188665,2024-01-31,Card,761.58
925,172658,2021-09-18,NetBanking,361.15
926,143096,2022-05-03,Card,2457.44
927,148279,2021-04-13,Card,1047.16
928,112142,2022-04-01,Card,264.63
929,156666,2023-07-24,NetBanking,22.98
930,119093,2022-12-01,UPI,2137.12
931,103919,2021-12-02,Card,443.89
932,172433,2023-01-15,Card,2992.51
933,143369,2023-08-21,Wallet,2980.92
934,189715,2024-01-12,UPI,408.05
935,116582,2023-08-31,Card,1752.06
936,137945,2023-02-07,UPI,780.58
937,185816,2023-01-13,Cash,2530.93
938,142911,2022-07-07,Card,2412.82
939,173940,2023-02-13,NetBanking,1894.18
940,157670,2022-01-13,NetBanking,1291.97
941,136869,2021-07-04,Card,921.15
942,160235,2022-02-23,Card,2474.03
943,191723,2021-07-10,Card,1538.52
944,135099,2021-01-17,Card,787.29
945,199789,2022-02-26,Card,2473.77
946,139600,2021-06-19,Card,76.48
947,176209,2022-01-10,NetBanking,1898.76
948,158452,2022-06-02,Wallet,1039.96
949,107658,2021-09-27,Card,2770.19
950,133169,2022-05-21,UPI,1950.12
951,108732,2021-03-11,Card,70.14
952,145123,2023-02-15,Cash,2435.31
953,114589,2022-11-01,Card,2785.11
954,187644,2021-06-05,UPI,2916.63
955,162852,2021-01-27,NetBanking,2116.68
956,138858,2022-07-11,UPI,803.31
957,126556,2021-12-12,Card,418.59
958,118149,2023-06-08,Card,248.7
959,142208,2022-12-01,Card,919.74
960,157339,2021-03-25,Card,2767.52
961,140226,2022-01-18,Wallet,2683.17
962,192649,2021-10-05,Cash,1876.93
963,191561,2023-03-29,UPI,1170.86
964,133161,2023-06-16,NetBanking,526.57
965,126032,2022-04-24,Card,1945.86
966,119069,2022-01-20,Card,2139.41
967,158086,2023-10-02,Card,856.03
968,107685,2022-04-25,NetBanking,839.78
969,144815,2021-06-02,UPI,2089.73
970,151976,2022-07-16,Card,1918.28
971,123889,2022-03-17,Wallet,2931.9
972,139826,2023-04-14,Card,2507.97
973,114289,2022-11-12,Cash,702.44
974,101222,2023-08-22,Wallet,1247.87
975,182016,2023-07-01,NetBanking,1873.39
976,150550,2022-08-19,Card,553.34
977,137020,2021-07-05,Card,2619.22
978,135608,2024-01-29,NetBanking,718.79
979,164964,2022-09-24,Card,2618.04
980,130852,2021-12-17,Card,525.64
981,153853,2022-05-24,Card,2531.33
982,111374,2021-09-07,Card,2060.16
983,165025,2022-09-11,Card,1994.04
984,126001,2022-06-23,UPI,1477.84
985,115658,2021-02-01,UPI,559.54
986,177163,2023-08-25,UPI,2784.14
987,149496,2023-08-08,UPI,1505.3
988,134524,2023-02-25,UPI,737.91
989,138016,2021-02-10,Card,2655.29
990,145514,2022-09-20,UPI,1724.3
991,128140,2021-09-18,Card,269.6
992,156006,2022-09-18,Card,1721.16
993,170749,2021-11-05,NetBanking,1270.82
994,126323,2022-05-30,UPI,2124.51
995,117041,2021-09-25,Wallet,1723.32
996,146359,2024-01-01,Card,468.16
997,146688,2023-03-22,NetBanking,20.58
998,102558,2022-05-23,Wallet,2224.88
999,138877,2022-07-25,Wallet,2549.23
1000,143892,2023-02-09,NetBanking,95.73
1001,192128,2021-06-14,Card,1549.2
1002,162417,2022-06-19,UPI,1761.78
1003,198426,2022-06-13,Card,2942.5
1004,198645,2023-12-29,UPI,692.29
1005,152592,2021-08-22,Card,225.07
1006,101703,2021-07-06,Card,2305.89
1007,104542,2022-03-03,NetBanking,2179.83
1008,154155,2021-04-17,Wallet,1102.36
1009,171124,2022-06-11,Card,994.93
1010,112712,2022-05-14,UPI,2460.13
1011,105690,2023-04-28,Card,2721.32
1012,197147,2021-04-15,NetBanking,234.68
1013,122000,2023-07-04,Card,2117.52
1014,174339,2022-01-13,UPI,2093.57
1015,108287,2021-08-15,Card,1074.8
1016,145279,2023-09-14,UPI,1283.24
1017,163139,2022-01-10,Card,1730.57
1018,186445,2021-07-03,Wallet,2132.28
1019,105029,2023-08-06,Card,2522.68
1020,183017,2022-02-18,Card,2415.99
1021,131658,2023-04-14,NetBanking,2995.11
1022,169640,2021-04-22,Card,815.83
1023,126732,2023-10-12,Wallet,1972.88
1024,188379,2021-09-03,Card,280.03
1025,195412,2023-10-06,Card,2911.15
1026,117367,2023-02-19,UPI,2273.37
1027,129274,2023-10-29,Wallet,1892.44
1028,102751,2022-06-19,UPI,928.66
1029,180126,2023-09-25,Cash,830.19
1030,184768,2021-08-30,UPI,2847.15
1031,159592,2022-05-05,NetBanking,193.16
1032,192174,2023-11-12,Card,2595.62
1033,142406,2023-08-25,Card,2658.86
1034,155001,2022-08-28,UPI,1114.99
1035,193180,2023-02-03,UPI,412.88
1036,193601,2023-02-01,Wallet,55.56
1037,190873,2023-06-15,Cash,236.36
1038,126071,2021-09-25,Card,309.67
1039,158187,2023-03-20,Wallet,1896.21
1040,166872,2021-12-24,NetBanking,930.96
1041,172437,2021-04-18,Card,2222.16
1042,194921,2022-01-05,Wallet,2632.09
1043,163993,2024-01-24,UPI,518.51
1044,189934,2023-08-31,Cash,2476.3
1045,145436,2023-06-18,UPI,1405.03
1046,178291,2022-08-28,Wallet,1664.64
1047,154797,2022-12-05,NetBanking,2860.63
1048,124288,2023-02-05,Card,576.6
1049,152925,2022-04-21,Card,2551.06
1050,188545,2023-06-20,UPI,2368.55
1051,164195,2022-09-17,Wallet,742.92
1052,196309,2022-01-07,Card,1124.73
1053,185623,2023-05-22,UPI,2699.27
1054,186445,2021-01-11,UPI,2393.53
1055,166857,2021-07-09,Card,2132.83
1056,196132,2022-09-17,NetBanking,1163.93
1057,197986,2024-01-30,UPI,386.02
1058,146716,2021-01-25,NetBanking,2584.74
1059,137540,2021-07-31,Card,29.72
1060,180997,2021-12-13,Card,33.59
1061,184245,2022-03-03,NetBanking,449.95
1062,178733,2022-10-10,UPI,2178.65
1063,160999,2023-05-02,UPI,1020.64
1064,191747,2022-09-16,NetBanking,1229.1
1065,189670,2022-09-05,Cash,310.19
1066,197768,2024-01-02,NetBanking,2373.6
1067,154827,2021-04-23,Card,1618.81
1068,163875,2022-04-16,Card,2121.75
1069,131559,2021-10-14,Cash,1541.83
1070,123881,2022-05-22,Card,2324.32
1071,158785,2022-03-04,Card,2208.62
1072,145250,2021-08-10,UPI,2760.28
1073,146053,2023-03-04,Card,2662.98
1074,156523,2023-02-03,Card,1891.29
1075,168721,2022-04-10,NetBanking,1993.63
1076,183720,2021-12-10,NetBanking,1009.84
1077,119600,2023-04-13,UPI,2822.06
1078,180998,2021-12-26,UPI,1199.45
1079,194922,2022-12-05,Wallet,1000.57
1080,190708,2023-01-03,NetBanking,2405.3
1081,146739,2021-09-02,UPI,894.62
1082,143820,2024-01-08,Card,1059.29
1083,102524,2021-10-14,Card,994.96
1084,133330,2022-09-05,Card,2408.63
1085,111136,2023-05-23,NetBanking,2074.91
1086,148910,2023-11-15,Card,85.1
1087,159323,2021-09-16,NetBanking,1380.35
1088,168399,2021-03-31,UPI,677.65
1089,138188,2021-01-25,Card,94.25
1090,141717,2021-06-16,Card,888.81
1091,143096,2021-03-22,UPI,2822.46
1092,126089,2023-11-14,Card,543.48
1093,197447,2022-04-07,UPI,2158.38
1094,167570,2022-11-24,UPI,2280.53
1095,186527,2022-01-14,Card,2722.47
1096,150082,2023-02-24,Card,381.85
1097,109930,2021-07-09,NetBanking,1655.57
1098,154631,2023-02-18,Card,1306.18
1099,132861,2021-09-27,Card,2984.22
1100,140003,2021-04-18,UPI,713.74
1101,147890,2024-01-30,Card,162.37
1102,180170,2023-03-12,Card,1685.5
1103,110604,2021-06-22,Card,16.12
1104,173756,2023-03-27,Card,1501.75
1105,181423,2021-11-01,Wallet,148.64
1106,139663,2021-07-28,Card,533.76
1107,160328,2023-07-03,UPI,682.41
1108,190561,2021-02-06,UPI,173.91
1109,166034,2023-02-11,Cash,1911.34
1110,100780,2021-03-22,Card,2200.48
1111,142301,2022-01-04,Card,1188.57
1112,116720,2022-09-24,UPI,2070.19
1113,129229,2022-06-12,UPI,2635.08
1114,161483,2022-03-27,NetBanking,2374.0
1115,134394,2021-09-26,Wallet,1828.87
1116,139647,2023-01-15,Card,297.01
1117,122633,2022-07-22,NetBanking,221.33
1118,101013,2022-07-29,Card,1303.14
1119,186122,2022-12-04,NetBanking,1882.87
1120,127026,2022-03-21,UPI,1379.9
1121,186356,2022-09-18,Card,1000.26
1122,124965,2021-03-14,NetBanking,2592.52
1123,112084,2023-01-02,Wallet,1460.27
1124,118165,2022-06-25,Card,582.14
1125,187259,2021-07-30,Wallet,1722.05
1126,189535,2021-05-03,Wallet,395.38
1127,145415,2022-07-06,UPI,1266.05
1128,143887,2021-05-24,Card,399.7
1129,196132,2023-12-23,Wallet,1651.5
1130,169331,2021-10-08,Card,1498.79
1131,147548,2021-10-18,NetBanking,655.36
1132,196077,2023-04-26,Card,2675.52
1133,199073,2021-09-26,UPI,1273.07
1134,114155,2022-02-09,UPI,2806.55
1135,117180,2023-10-26,Card,1034.3
1136,150728,2021-05-11,Cash,2360.72
1137,184684,2022-11-19,Card,952.06
1138,189435,2022-12-25,Wallet,971.09
1139,192415,2022-10-06,Wallet,559.38
1140,176040,2021-02-04,Card,879.19
1141,180720,2021-12-04,Card,1788.51
1142,163102,2021-03-20,Card,2000.66
1143,109134,2023-12-07,NetBanking,2148.78
1144,173794,2021-08-16,Card,891.99
1145,110674,2022-05-24,Card,2004.11
1146,125796,2023-05-05,Cash,2242.26
1147,193732,2021-05-14,UPI,717.98
1148,140036,2021-07-20,Card,233.49
1149,109933,2023-05-27,NetBanking,2523.8
1150,120144,2023-09-12,NetBanking,195.64
1151,134782,2023-12-01,UPI,777.53
1152,154915,2022-09-22,UPI,1921.0
1153,164964,2021-09-30,Card,1378.4
1154,152894,2021-08-06,Card,2578.17
1155,120446,2022-04-17,Cash,2355.16
1156,153020,2021-04-17,Wallet,334.3
1157,120385,2021-05-07,NetBanking,2143.49
1158,130363,2021-08-28,Card,1825.89
1159,165441,2023-09-23,Card,499.77
1160,169370,2023-01-14,NetBanking,2535.46
1161,136977,2022-12-04,Card,1286.31
1162,184467,2021-04-15,Card,2234.2
1163,111961,2023-12-05,Card,2003.47
1164,103515,2022-06-08,Card,2962.72
1165,187597,2023-03-28,Card,1879.08
1166,105896,2022-01-21,UPI,461.18
1167,111270,2022-08-21,UPI,2742.23
1168,120185,2021-05-25,UPI,369.69
1169,167910,2022-03-19,Wallet,2362.12
1170,180826,2021-09-20,UPI,2094.79
1171,136080,2021-10-03,UPI,587.09
1172,112242,2021-08-16,Card,2797.22
1173,171442,2023-08-14,UPI,2690.93
1174,115289,2023-05-16,Card,1743.28
1175,110234,2023-04-09,NetBanking,1989.06
1176,154154,2021-07-08,Card,2679.28
1177,173419,2022-09-13,Card,859.74
1178,152631,2023-11-07,Card,528.69
1179,127505,2023-02-28,NetBanking,2578.36
1180,141501,2021-04-18,Card,1468.3
1181,114389,2022-09-10,Card,2325.12
1182,131137,2021-01-11,Card,773.75
1183,194237,2021-09-04,UPI,1811.01
1184,131164,2023-01-01,UPI,539.84
1185,149334,2023-05-27,UPI,2526.18
1186,106193,2023-07-17,UPI,765.87
1187,127672,2023-09-13,UPI,2918.8
1188,102435,2021-09-26,Card,313.04
1189,175957,2023-04-26,NetBanking,2640.17
1190,114590,2021-08-01,Card,47.78
1191,157644,2022-01-01,Card,204.07
1192,198344,2022-10-09,Card,1264.96
1193,197110,2022-10-05,NetBanking,2267.79
1194,172474,2022-05-07,Card,920.88
1195,162855,2023-09-12,Card,960.21
1196,192820,2022-09-26,Card,2064.82
1197,179477,2021-05-19,Card,53.72
1198,103801,2021-04-14,NetBanking,129.25
1199,137440,2021-09-13,NetBanking,2904.72
1200,146246,2023-10-23,Wallet,815.16
1201,163246,2023-06-01,NetBanking,1734.23
1202,116737,2022-05-11,Card,1475.16
1203,153548,2022-11-22,Wallet,2681.87
1204,116235,2021-11-19,UPI,2618.95
1205,195077,2022-07-20,Card,1023.58
1206,122943,2023-03-08,NetBanking,2403.57
1207,196188,2021-03-09,UPI,836.8
1208,128092,2022-07-17,Card,1165.62
1209,130453,2021-12-04,Wallet,787.03
1210,135715,2021-11-27,Wallet,1607.76
1211,121877,2022-07-01,Card,2576.77
1212,175256,2023-09-07,Wallet,1562.38
1213,138351,2022-04-08,Cash,2021.27
1214,170483,2024-01-11,NetBanking,2494.47
1215,141283,2021-02-22,UPI,2871.43
1216,164248,2022-08-08,NetBanking,1608.51
1217,122627,2021-05-21,Card,1216.0
1218,167922,2022-09-27,UPI,1318.05
1219,140556,2022-12-11,NetBanking,2576.73
1220,180452,2023-08-02,UPI,2165.69
1221,155155,2023-10-26,Card,2103.92
1222,111813,2021-08-18,UPI,1584.93
1223,120462,2022-04-11,Wallet,2860.27
1224,118515,2022-05-08,Cash,1876.54
1225,136367,2022-04-23,UPI,982.73
1226,102836,2022-11-19,Card,1717.05
1227,164806,2022-08-07,UPI,2215.24
1228,195507,2022-07-09,Wallet,2938.24
1229,141032,2022-10-18,NetBanking,2317.24
1230,178213,2021-12-03,Wallet,631.44
1231,109331,2021-09-22,Card,1995.57
1232,134202,2021-01-23,Card,2379.0
1233,147288,2023-11-06,UPI,1176.98
1234,148989,2022-10-30,UPI,739.06
1235,119343,2022-10-14,Wallet,2788.84
1236,135216,2023-11-11,UPI,227.78
1237,159051,2023-10-14,Card,2912.98
1238,116447,2021-09-10,UPI,2080.11
1239,122646,2021-07-06,Card,1977.18
1240,152175,2022-06-27,UPI,1355.84
1241,161011,2021-08-22,Card,315.12
1242,140708,2021-01-13,Card,1786.3
1243,124508,2021-12-05,Card,625.82
1244,161640,2022-07-02,UPI,1816.22
1245,182859,2021-08-21,NetBanking,2986.05
1246,108100,2021-12-13,Card,63.44
1247,199933,2021-07-02,UPI,392.91
1248,140475,2023-03-02,UPI,985.62
1249,118299,2021-10-02,Card,1279.15
1250,178310,2023-05-01,UPI,1860.69
1251,101834,2021-06-06,Wallet,1813.67
1252,139139,2022-01-12,UPI,1578.7
1253,148343,2022-09-20,Card,2532.61
1254,143164,2022-07-18,UPI,2109.69
1255,134664,2023-06-17,Card,1313.88
1256,172042,2021-12-13,Cash,523.34
1257,119616,2021-03-14,UPI,1403.61
1258,114850,2022-06-25,Card,2974.97
1259,195424,2023-03-08,NetBanking,387.76
1260,176629,2021-02-12,Card,2173.12
1261,176040,2022-07-21,Card,2528.15
1262,168450,2021-09-11,Cash,1264.59
